order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
30547,10274,116,2,228.93,0.0,457.86
30548,10274,15,3,1462.42,0.0,4387.26
30549,10275,136,1,42.53,0.0,42.53
30550,10276,152,1,34.24,0.0,34.24
30551,10276,183,1,21.8,0.1,19.62
30552,10277,57,3,59.23,0.0,177.69
30553,10277,16,3,1223.85,0.15,3120.82
30554,10278,114,3,165.47,0.0,496.41
30555,10278,66,1,121.4,0.1,109.26
30556,10278,97,1,276.87,0.05,263.03
30557,10278,129,3,17.16,0.0,51.48
30558,10279,57,3,59.23,0.15,151.04
30559,10280,105,1,108.32,0.05,102.9
30560,10281,114,2,165.47,0.15,281.3
30561,10282,132,2,41.48,0.05,78.81
30562,10282,21,2,933.93,0.1,1681.07
30563,10282,87,2,121.98,0.0,243.96
30564,10282,154,2,49.31,0.1,88.76
30565,10283,187,3,235.9,0.05,672.32
30566,10283,149,3,38.41,0.0,115.23
30567,10283,111,3,439.76,0.15,1121.39
30568,10284,8,1,1451.28,0.15,1233.59
30569,10284,91,1,137.43,0.05,130.56
30570,10285,129,2,17.16,0.1,30.89
30571,10286,24,1,455.23,0.0,455.23
30572,10286,77,3,98.73,0.0,296.19
30573,10286,131,1,17.47,0.0,17.47
30574,10287,178,2,254.95,0.0,509.9
30575,10287,137,1,30.04,0.0,30.04
30576,10287,118,1,38.08,0.1,34.27
30577,10287,108,3,321.84,0.1,868.97
30578,10287,76,1,96.34,0.0,96.34
30579,10288,114,2,165.47,0.15,281.3
30580,10288,151,3,16.48,0.0,49.44
30581,10288,16,1,1223.85,0.15,1040.27
30582,10288,6,2,1155.41,0.05,2195.28
30583,10289,138,3,45.79,0.0,137.37
30584,10290,9,3,605.74,0.0,1817.22
30585,10290,55,1,50.31,0.0,50.31
30586,10290,137,1,30.04,0.1,27.04
30587,10290,4,3,83.28,0.0,249.84
30588,10290,105,1,108.32,0.05,102.9
30589,10291,28,1,1298.3,0.0,1298.3
30590,10291,30,1,696.94,0.15,592.4
30591,10292,100,3,96.57,0.1,260.74
30592,10292,122,1,393.23,0.0,393.23
30593,10293,179,3,47.93,0.05,136.6
30594,10293,54,2,142.99,0.0,285.98
30595,10293,21,1,933.93,0.1,840.54
30596,10293,174,2,50.98,0.15,86.67
30597,10294,6,1,1155.41,0.1,1039.87
30598,10294,30,1,696.94,0.15,592.4
30599,10294,128,2,24.76,0.0,49.52
30600,10294,78,3,82.68,0.1,223.24
30601,10295,150,2,38.54,0.0,77.08
30602,10295,97,3,276.87,0.0,830.61
30603,10295,33,3,642.38,0.0,1927.14
30604,10296,12,2,282.57,0.1,508.63
30605,10296,19,1,639.28,0.0,639.28
30606,10296,82,2,48.46,0.0,96.92
30607,10296,129,3,17.16,0.0,51.48
30608,10296,131,3,17.47,0.1,47.17
30609,10297,4,2,83.28,0.0,166.56
30610,10297,58,2,83.59,0.0,167.18
30611,10297,120,2,313.24,0.1,563.83
30612,10298,28,2,1298.3,0.0,2596.6
30613,10299,65,3,143.57,0.0,430.71
30614,10300,126,2,396.16,0.05,752.7
30615,10300,145,2,24.69,0.0,49.38
30616,10300,75,2,100.16,0.0,200.32
30617,10301,35,2,268.06,0.0,536.12
30618,10301,127,1,32.14,0.15,27.32
30619,10302,62,1,88.3,0.0,88.3
30620,10302,11,2,75.29,0.0,150.58
30621,10302,74,1,98.53,0.0,98.53
30622,10302,156,2,96.85,0.0,193.7
30623,10303,29,3,1281.9,0.0,3845.7
30624,10303,121,3,66.21,0.15,168.84
30625,10304,33,2,642.38,0.0,1284.76
30626,10304,161,1,221.98,0.0,221.98
30627,10304,131,1,17.47,0.15,14.85
30628,10305,50,2,56.98,0.05,108.26
30629,10305,185,1,228.84,0.0,228.84
30630,10306,51,3,46.01,0.0,138.03
30631,10306,173,3,259.51,0.0,778.53
30632,10306,52,3,33.92,0.15,86.5
30633,10306,187,2,235.9,0.0,471.8
30634,10306,40,1,1159.33,0.1,1043.4
30635,10307,42,1,1026.3,0.0,1026.3
30636,10307,91,2,137.43,0.15,233.63
30637,10307,169,3,130.48,0.0,391.44
30638,10308,119,2,481.83,0.05,915.48
30639,10308,127,1,32.14,0.15,27.32
30640,10308,164,1,199.5,0.05,189.52
30641,10308,77,1,98.73,0.15,83.92
30642,10309,152,3,34.24,0.0,102.72
30643,10309,91,3,137.43,0.0,412.29
30644,10309,140,2,16.68,0.15,28.36
30645,10309,95,1,289.83,0.0,289.83
30646,10309,2,3,562.65,0.0,1687.95
30647,10310,54,2,142.99,0.1,257.38
30648,10311,118,3,38.08,0.0,114.24
30649,10311,45,2,81.61,0.05,155.06
30650,10311,172,1,62.57,0.0,62.57
30651,10312,114,3,165.47,0.0,496.41
30652,10313,14,2,940.49,0.15,1598.83
30653,10313,17,3,230.62,0.0,691.86
30654,10313,89,2,209.28,0.1,376.7
30655,10313,72,2,84.71,0.1,152.48
30656,10313,111,2,439.76,0.0,879.52
30657,10314,54,2,142.99,0.0,285.98
30658,10314,149,1,38.41,0.05,36.49
30659,10314,177,3,298.49,0.0,895.47
30660,10315,80,1,184.09,0.0,184.09
30661,10316,163,3,147.99,0.05,421.77
30662,10316,87,2,121.98,0.15,207.37
30663,10316,134,1,16.87,0.1,15.18
30664,10317,51,2,46.01,0.0,92.02
30665,10317,121,3,66.21,0.0,198.63
30666,10317,82,1,48.46,0.05,46.04
30667,10318,154,3,49.31,0.0,147.93
30668,10319,94,3,319.26,0.0,957.78
30669,10320,123,2,156.45,0.1,281.61
30670,10321,17,2,230.62,0.1,415.12
30671,10321,187,1,235.9,0.0,235.9
30672,10321,20,2,400.94,0.0,801.88
30673,10321,78,3,82.68,0.0,248.04
30674,10322,42,1,1026.3,0.05,974.98
30675,10322,57,1,59.23,0.15,50.35
30676,10322,35,3,268.06,0.05,763.97
30677,10323,164,3,199.5,0.0,598.5
30678,10323,23,2,1380.56,0.05,2623.06
30679,10323,65,2,143.57,0.0,287.14
30680,10323,21,2,933.93,0.0,1867.86
30681,10324,167,2,179.58,0.0,359.16
30682,10325,137,2,30.04,0.0,60.08
30683,10326,6,2,1155.41,0.05,2195.28
30684,10326,98,2,149.92,0.0,299.84
30685,10327,63,2,177.99,0.1,320.38
30686,10327,128,3,24.76,0.1,66.85
30687,10327,103,3,117.43,0.0,352.29
30688,10327,21,1,933.93,0.1,840.54
30689,10328,152,3,34.24,0.1,92.45
30690,10328,149,3,38.41,0.0,115.23
30691,10328,141,3,28.76,0.15,73.34
30692,10328,151,3,16.48,0.0,49.44
30693,10328,12,2,282.57,0.15,480.37
30694,10329,127,2,32.14,0.0,64.28
30695,10329,11,1,75.29,0.1,67.76
30696,10330,12,1,282.57,0.0,282.57
30697,10331,161,2,221.98,0.0,443.96
30698,10331,174,3,50.98,0.0,152.94
30699,10331,4,3,83.28,0.1,224.86
30700,10332,145,1,24.69,0.0,24.69
30701,10332,174,2,50.98,0.1,91.76
30702,10332,34,2,693.99,0.15,1179.78
30703,10332,21,1,933.93,0.0,933.93
30704,10332,70,1,23.94,0.0,23.94
30705,10333,3,3,392.73,0.0,1178.19
30706,10333,172,3,62.57,0.15,159.55
30707,10333,92,2,362.34,0.05,688.45
30708,10333,146,2,41.33,0.0,82.66
30709,10334,138,2,45.79,0.0,91.58
30710,10334,71,2,122.9,0.0,245.8
30711,10334,118,1,38.08,0.0,38.08
30712,10335,169,3,130.48,0.15,332.72
30713,10335,147,1,28.5,0.05,27.08
30714,10336,106,3,61.39,0.05,174.96
30715,10336,93,2,104.61,0.0,209.22
30716,10337,12,1,282.57,0.0,282.57
30717,10337,188,3,228.85,0.0,686.55
30718,10337,121,2,66.21,0.15,112.56
30719,10337,167,3,179.58,0.0,538.74
30720,10337,8,1,1451.28,0.0,1451.28
30721,10338,32,1,1278.56,0.1,1150.7
30722,10338,103,1,117.43,0.0,117.43
30723,10338,15,1,1462.42,0.0,1462.42
30724,10339,98,1,149.92,0.0,149.92
30725,10339,72,1,84.71,0.0,84.71
30726,10339,23,1,1380.56,0.15,1173.48
30727,10339,110,3,398.06,0.05,1134.47
30728,10340,149,3,38.41,0.0,115.23
30729,10341,59,3,69.35,0.05,197.65
30730,10341,100,1,96.57,0.0,96.57
30731,10341,17,3,230.62,0.05,657.27
30732,10341,47,1,111.36,0.1,100.22
30733,10342,96,2,147.68,0.15,251.06
30734,10342,16,3,1223.85,0.0,3671.55
30735,10343,119,3,481.83,0.0,1445.49
30736,10343,110,2,398.06,0.0,796.12
30737,10343,55,2,50.31,0.0,100.62
30738,10343,156,2,96.85,0.0,193.7
30739,10344,70,1,23.94,0.1,21.55
30740,10345,78,3,82.68,0.15,210.83
30741,10345,17,1,230.62,0.0,230.62
30742,10346,146,3,41.33,0.1,111.59
30743,10346,177,1,298.49,0.1,268.64
30744,10347,134,2,16.87,0.05,32.05
30745,10348,165,1,163.1,0.0,163.1
30746,10348,25,1,54.59,0.0,54.59
30747,10348,157,3,165.73,0.1,447.47
30748,10348,180,1,272.69,0.1,245.42
30749,10349,131,1,17.47,0.0,17.47
30750,10349,72,3,84.71,0.0,254.13
30751,10349,32,3,1278.56,0.0,3835.68
30752,10349,160,3,171.84,0.0,515.52
30753,10349,120,1,313.24,0.1,281.92
30754,10350,153,1,11.69,0.05,11.11
30755,10350,62,3,88.3,0.05,251.65
30756,10351,119,3,481.83,0.1,1300.94
30757,10351,189,3,143.23,0.05,408.21
30758,10352,181,3,124.03,0.15,316.28
30759,10353,161,3,221.98,0.0,665.94
30760,10353,9,1,605.74,0.0,605.74
30761,10353,99,2,100.04,0.0,200.08
30762,10353,116,3,228.93,0.0,686.79
30763,10353,100,1,96.57,0.0,96.57
30764,10354,93,2,104.61,0.15,177.84
30765,10354,113,2,378.31,0.0,756.62
30766,10354,47,3,111.36,0.05,317.38
30767,10354,78,3,82.68,0.1,223.24
30768,10355,112,1,437.4,0.15,371.79
30769,10356,81,1,66.77,0.15,56.75
30770,10357,13,1,878.3,0.05,834.38
30771,10357,45,2,81.61,0.0,163.22
30772,10357,46,3,23.73,0.0,71.19
30773,10357,86,1,279.54,0.0,279.54
30774,10357,167,1,179.58,0.0,179.58
30775,10358,65,1,143.57,0.15,122.03
30776,10358,69,1,148.35,0.1,133.51
30777,10358,86,3,279.54,0.05,796.69
30778,10358,85,1,273.07,0.1,245.76
30779,10359,10,2,835.48,0.05,1587.41
30780,10359,36,2,1337.77,0.05,2541.76
30781,10359,81,3,66.77,0.1,180.28
30782,10359,71,1,122.9,0.0,122.9
30783,10359,6,2,1155.41,0.0,2310.82
30784,10360,149,1,38.41,0.05,36.49
30785,10360,131,1,17.47,0.0,17.47
30786,10360,169,3,130.48,0.1,352.3
30787,10361,59,2,69.35,0.15,117.89
30788,10361,50,2,56.98,0.0,113.96
30789,10362,72,3,84.71,0.0,254.13
30790,10362,125,1,280.96,0.0,280.96
30791,10362,89,3,209.28,0.15,533.66
30792,10362,85,1,273.07,0.05,259.42
30793,10362,95,1,289.83,0.0,289.83
30794,10363,81,3,66.77,0.0,200.31
30795,10363,40,1,1159.33,0.0,1159.33
30796,10364,17,1,230.62,0.0,230.62
30797,10364,178,1,254.95,0.05,242.2
30798,10364,162,1,268.31,0.05,254.89
30799,10364,179,2,47.93,0.0,95.86
30800,10365,7,2,299.17,0.15,508.59
30801,10365,120,2,313.24,0.1,563.83
30802,10365,106,1,61.39,0.0,61.39
30803,10366,180,2,272.69,0.0,545.38
30804,10366,130,3,31.35,0.0,94.05
30805,10366,178,1,254.95,0.0,254.95
30806,10367,74,1,98.53,0.0,98.53
30807,10368,95,3,289.83,0.05,826.02
30808,10368,91,2,137.43,0.0,274.86
30809,10369,184,1,153.86,0.0,153.86
30810,10369,5,3,896.97,0.0,2690.91
30811,10370,4,3,83.28,0.0,249.84
30812,10370,131,3,17.47,0.05,49.79
30813,10370,69,3,148.35,0.15,378.29
30814,10370,98,2,149.92,0.0,299.84
30815,10370,150,3,38.54,0.1,104.06
30816,10371,111,2,439.76,0.1,791.57
30817,10371,149,2,38.41,0.05,72.98
30818,10371,79,3,68.44,0.05,195.05
30819,10371,21,2,933.93,0.0,1867.86
30820,10372,20,1,400.94,0.1,360.85
30821,10372,28,3,1298.3,0.05,3700.15
30822,10372,141,1,28.76,0.05,27.32
30823,10372,21,3,933.93,0.0,2801.79
30824,10373,169,1,130.48,0.0,130.48
30825,10373,72,3,84.71,0.0,254.13
30826,10373,137,2,30.04,0.0,60.08
30827,10374,182,3,100.36,0.0,301.08
30828,10374,171,3,282.01,0.15,719.13
30829,10375,116,2,228.93,0.15,389.18
30830,10375,172,3,62.57,0.0,187.71
30831,10375,89,3,209.28,0.05,596.45
30832,10375,75,3,100.16,0.0,300.48
30833,10376,24,1,455.23,0.1,409.71
30834,10376,86,2,279.54,0.0,559.08
30835,10377,154,2,49.31,0.15,83.83
30836,10378,50,3,56.98,0.1,153.85
30837,10378,51,2,46.01,0.0,92.02
30838,10378,63,1,177.99,0.0,177.99
30839,10378,143,2,19.68,0.1,35.42
30840,10379,30,3,696.94,0.0,2090.82
30841,10379,159,1,229.96,0.0,229.96
30842,10380,89,3,209.28,0.15,533.66
30843,10381,119,3,481.83,0.0,1445.49
30844,10381,162,1,268.31,0.1,241.48
30845,10381,173,3,259.51,0.0,778.53
30846,10381,74,2,98.53,0.05,187.21
30847,10381,24,2,455.23,0.05,864.94
30848,10382,90,2,52.55,0.15,89.34
30849,10382,8,3,1451.28,0.0,4353.84
30850,10382,160,1,171.84,0.0,171.84
30851,10382,133,1,23.02,0.1,20.72
30852,10383,44,3,177.53,0.05,505.96
30853,10383,45,2,81.61,0.05,155.06
30854,10384,58,3,83.59,0.15,213.15
30855,10384,80,1,184.09,0.1,165.68
30856,10385,160,2,171.84,0.15,292.13
30857,10385,119,2,481.83,0.0,963.66
30858,10385,45,1,81.61,0.15,69.37
30859,10385,43,3,98.6,0.0,295.8
30860,10386,68,3,31.65,0.0,94.95
30861,10386,173,3,259.51,0.0,778.53
30862,10386,119,2,481.83,0.0,963.66
30863,10387,30,2,696.94,0.05,1324.19
30864,10387,171,3,282.01,0.0,846.03
30865,10387,182,1,100.36,0.1,90.32
30866,10387,71,1,122.9,0.15,104.46
30867,10388,96,2,147.68,0.0,295.36
30868,10389,2,1,562.65,0.0,562.65
30869,10389,81,2,66.77,0.15,113.51
30870,10389,35,1,268.06,0.15,227.85
30871,10389,78,3,82.68,0.0,248.04
30872,10390,57,2,59.23,0.0,118.46
30873,10390,39,3,83.39,0.0,250.17
30874,10390,17,3,230.62,0.0,691.86
30875,10390,132,3,41.48,0.1,112.0
30876,10391,50,3,56.98,0.15,145.3
30877,10391,67,2,136.19,0.0,272.38
30878,10391,52,1,33.92,0.05,32.22
30879,10391,176,2,35.92,0.1,64.66
30880,10391,123,1,156.45,0.0,156.45
30881,10392,181,3,124.03,0.05,353.49
30882,10392,154,1,49.31,0.1,44.38
30883,10392,151,2,16.48,0.15,28.02
30884,10393,186,1,76.44,0.0,76.44
30885,10393,61,1,181.72,0.0,181.72
30886,10393,16,2,1223.85,0.1,2202.93
30887,10393,119,3,481.83,0.1,1300.94
30888,10394,96,2,147.68,0.05,280.59
30889,10394,82,2,48.46,0.1,87.23
30890,10394,180,2,272.69,0.0,545.38
30891,10394,8,2,1451.28,0.0,2902.56
30892,10395,121,3,66.21,0.0,198.63
30893,10395,65,1,143.57,0.0,143.57
30894,10395,142,1,43.86,0.0,43.86
30895,10395,136,3,42.53,0.05,121.21
30896,10396,101,2,234.87,0.05,446.25
30897,10396,24,3,455.23,0.1,1229.12
30898,10396,78,2,82.68,0.15,140.56
30899,10397,137,2,30.04,0.0,60.08
30900,10397,48,3,89.82,0.0,269.46
30901,10397,108,3,321.84,0.0,965.52
30902,10397,126,1,396.16,0.15,336.74
30903,10397,124,1,398.08,0.0,398.08
30904,10398,70,3,23.94,0.0,71.82
30905,10398,127,3,32.14,0.0,96.42
30906,10398,158,1,154.64,0.0,154.64
30907,10398,30,3,696.94,0.05,1986.28
30908,10399,10,1,835.48,0.0,835.48
30909,10399,16,2,1223.85,0.0,2447.7
30910,10399,183,2,21.8,0.0,43.6
30911,10400,3,1,392.73,0.05,373.09
30912,10400,172,3,62.57,0.1,168.94
30913,10400,113,3,378.31,0.05,1078.18
30914,10400,161,1,221.98,0.1,199.78
30915,10401,58,3,83.59,0.05,238.23
30916,10401,33,3,642.38,0.0,1927.14
30917,10402,164,3,199.5,0.0,598.5
30918,10402,15,1,1462.42,0.0,1462.42
30919,10402,175,2,25.38,0.0,50.76
30920,10403,90,1,52.55,0.0,52.55
30921,10403,11,1,75.29,0.05,71.53
30922,10403,155,3,53.73,0.0,161.19
30923,10403,75,2,100.16,0.1,180.29
30924,10404,62,2,88.3,0.1,158.94
30925,10404,79,3,68.44,0.05,195.05
30926,10405,186,2,76.44,0.1,137.59
30927,10405,4,2,83.28,0.1,149.9
30928,10405,2,3,562.65,0.0,1687.95
30929,10405,158,1,154.64,0.0,154.64
30930,10405,68,2,31.65,0.1,56.97
30931,10406,52,2,33.92,0.0,67.84
30932,10406,166,2,239.12,0.0,478.24
30933,10406,49,1,99.59,0.0,99.59
30934,10406,56,2,92.72,0.05,176.17
30935,10406,28,3,1298.3,0.05,3700.15
30936,10407,162,3,268.31,0.05,764.68
30937,10408,150,1,38.54,0.15,32.76
30938,10408,87,3,121.98,0.0,365.94
30939,10408,143,3,19.68,0.15,50.18
30940,10408,75,1,100.16,0.0,100.16
30941,10409,126,2,396.16,0.0,792.32
30942,10409,172,1,62.57,0.0,62.57
30943,10409,166,2,239.12,0.15,406.5
30944,10409,84,1,125.39,0.05,119.12
30945,10410,94,3,319.26,0.1,862.0
30946,10410,25,3,54.59,0.05,155.58
30947,10410,48,2,89.82,0.0,179.64
30948,10411,12,2,282.57,0.0,565.14
30949,10411,53,3,170.65,0.05,486.35
30950,10412,161,1,221.98,0.0,221.98
30951,10412,72,1,84.71,0.0,84.71
30952,10413,67,1,136.19,0.0,136.19
30953,10414,151,3,16.48,0.0,49.44
30954,10414,18,2,406.98,0.05,773.26
30955,10415,88,3,47.06,0.0,141.18
30956,10415,131,2,17.47,0.05,33.19
30957,10415,100,3,96.57,0.0,289.71
30958,10415,89,3,209.28,0.0,627.84
30959,10416,48,3,89.82,0.0,269.46
30960,10416,140,1,16.68,0.15,14.18
30961,10416,32,2,1278.56,0.0,2557.12
30962,10416,60,1,148.69,0.1,133.82
30963,10416,100,1,96.57,0.1,86.91
30964,10417,75,1,100.16,0.05,95.15
30965,10417,166,1,239.12,0.05,227.16
30966,10417,7,1,299.17,0.05,284.21
30967,10418,178,1,254.95,0.0,254.95
30968,10419,86,2,279.54,0.0,559.08
30969,10419,159,1,229.96,0.15,195.47
30970,10419,103,3,117.43,0.15,299.45
30971,10419,175,2,25.38,0.0,50.76
30972,10419,40,3,1159.33,0.1,3130.19
30973,10420,102,2,439.37,0.0,878.74
30974,10420,123,3,156.45,0.05,445.88
30975,10420,115,1,251.02,0.0,251.02
30976,10420,188,1,228.85,0.0,228.85
30977,10420,165,1,163.1,0.15,138.64
30978,10421,149,2,38.41,0.0,76.82
30979,10422,119,2,481.83,0.15,819.11
30980,10422,164,3,199.5,0.0,598.5
30981,10422,30,2,696.94,0.0,1393.88
30982,10422,4,3,83.28,0.1,224.86
30983,10423,132,1,41.48,0.15,35.26
30984,10423,159,3,229.96,0.15,586.4
30985,10423,5,1,896.97,0.05,852.12
30986,10423,114,1,165.47,0.0,165.47
30987,10424,125,1,280.96,0.0,280.96
30988,10424,65,3,143.57,0.0,430.71
30989,10424,108,3,321.84,0.15,820.69
30990,10425,8,1,1451.28,0.05,1378.72
30991,10426,185,1,228.84,0.1,205.96
30992,10426,106,2,61.39,0.0,122.78
30993,10426,158,3,154.64,0.0,463.92
30994,10426,145,3,24.69,0.15,62.96
30995,10427,3,1,392.73,0.1,353.46
30996,10428,11,2,75.29,0.15,127.99
30997,10428,77,1,98.73,0.0,98.73
30998,10429,154,3,49.31,0.05,140.53
30999,10429,59,1,69.35,0.05,65.88
31000,10430,148,2,28.2,0.0,56.4
31001,10430,37,2,1283.35,0.15,2181.69
31002,10430,116,1,228.93,0.15,194.59
31003,10430,6,2,1155.41,0.05,2195.28
31004,10431,70,2,23.94,0.0,47.88
31005,10432,113,2,378.31,0.0,756.62
31006,10432,8,2,1451.28,0.0,2902.56
31007,10432,52,1,33.92,0.0,33.92
31008,10432,57,1,59.23,0.05,56.27
31009,10432,157,1,165.73,0.15,140.87
31010,10433,33,1,642.38,0.1,578.14
31011,10433,19,2,639.28,0.0,1278.56
31012,10433,169,3,130.48,0.1,352.3
31013,10433,139,2,25.75,0.1,46.35
31014,10433,4,1,83.28,0.05,79.12
31015,10434,187,2,235.9,0.0,471.8
31016,10435,42,2,1026.3,0.05,1949.97
31017,10435,2,2,562.65,0.0,1125.3
31018,10435,71,3,122.9,0.0,368.7
31019,10435,166,1,239.12,0.0,239.12
31020,10435,157,2,165.73,0.1,298.31
31021,10436,171,3,282.01,0.15,719.13
31022,10436,182,2,100.36,0.0,200.72
31023,10436,132,1,41.48,0.05,39.41
31024,10437,118,2,38.08,0.0,76.16
31025,10437,99,3,100.04,0.15,255.1
31026,10438,146,1,41.33,0.1,37.2
31027,10439,173,1,259.51,0.05,246.53
31028,10440,147,2,28.5,0.15,48.45
31029,10441,80,3,184.09,0.05,524.66
31030,10442,53,2,170.65,0.1,307.17
31031,10442,107,2,439.75,0.1,791.55
31032,10442,170,2,86.66,0.15,147.32
31033,10442,18,3,406.98,0.0,1220.94
31034,10442,137,1,30.04,0.0,30.04
31035,10443,80,3,184.09,0.05,524.66
31036,10443,155,1,53.73,0.0,53.73
31037,10443,39,3,83.39,0.0,250.17
31038,10443,92,1,362.34,0.0,362.34
31039,10444,89,2,209.28,0.05,397.63
31040,10444,180,1,272.69,0.1,245.42
31041,10444,106,2,61.39,0.15,104.36
31042,10445,59,1,69.35,0.0,69.35
31043,10446,24,3,455.23,0.0,1365.69
31044,10446,14,1,940.49,0.05,893.47
31045,10446,107,3,439.75,0.05,1253.29
31046,10446,125,1,280.96,0.0,280.96
31047,10447,23,1,1380.56,0.0,1380.56
31048,10448,77,2,98.73,0.05,187.59
31049,10449,131,3,17.47,0.0,52.41
31050,10449,71,1,122.9,0.0,122.9
31051,10449,93,3,104.61,0.0,313.83
31052,10449,61,3,181.72,0.05,517.9
31053,10450,26,1,1023.18,0.0,1023.18
31054,10450,12,3,282.57,0.05,805.32
31055,10451,96,2,147.68,0.0,295.36
31056,10451,4,1,83.28,0.15,70.79
31057,10451,154,3,49.31,0.1,133.14
31058,10451,138,3,45.79,0.15,116.76
31059,10452,67,1,136.19,0.0,136.19
31060,10452,11,2,75.29,0.0,150.58
31061,10452,86,2,279.54,0.1,503.17
31062,10452,68,3,31.65,0.0,94.95
31063,10453,22,3,1343.23,0.05,3828.21
31064,10453,125,1,280.96,0.0,280.96
31065,10453,127,2,32.14,0.0,64.28
31066,10453,54,2,142.99,0.0,285.98
31067,10453,29,3,1281.9,0.0,3845.7
31068,10454,37,1,1283.35,0.15,1090.85
31069,10454,5,3,896.97,0.15,2287.27
31070,10455,109,2,299.13,0.15,508.52
31071,10455,68,1,31.65,0.0,31.65
31072,10456,102,2,439.37,0.0,878.74
31073,10456,179,3,47.93,0.0,143.79
31074,10457,35,2,268.06,0.05,509.31
31075,10458,172,3,62.57,0.05,178.32
31076,10458,35,2,268.06,0.0,536.12
31077,10458,101,1,234.87,0.0,234.87
31078,10458,78,1,82.68,0.0,82.68
31079,10458,66,2,121.4,0.0,242.8
31080,10459,44,1,177.53,0.05,168.65
31081,10460,159,3,229.96,0.1,620.89
31082,10460,26,2,1023.18,0.0,2046.36
31083,10460,67,1,136.19,0.0,136.19
31084,10461,83,3,59.44,0.1,160.49
31085,10461,39,1,83.39,0.0,83.39
31086,10461,15,3,1462.42,0.1,3948.53
31087,10461,7,1,299.17,0.05,284.21
31088,10462,6,2,1155.41,0.05,2195.28
31089,10462,65,1,143.57,0.0,143.57
31090,10462,40,2,1159.33,0.1,2086.79
31091,10462,100,1,96.57,0.05,91.74
31092,10463,188,3,228.85,0.1,617.9
31093,10464,55,2,50.31,0.15,85.53
31094,10464,107,2,439.75,0.0,879.5
31095,10465,67,2,136.19,0.0,272.38
31096,10465,35,3,268.06,0.0,804.18
31097,10465,42,2,1026.3,0.0,2052.6
31098,10466,24,3,455.23,0.0,1365.69
31099,10466,104,3,222.45,0.0,667.35
31100,10466,120,3,313.24,0.0,939.72
31101,10467,165,1,163.1,0.0,163.1
31102,10467,186,2,76.44,0.1,137.59
31103,10467,171,1,282.01,0.15,239.71
31104,10467,26,2,1023.18,0.15,1739.41
31105,10468,186,3,76.44,0.05,217.85
31106,10468,114,2,165.47,0.15,281.3
31107,10468,89,1,209.28,0.05,198.82
31108,10468,10,1,835.48,0.1,751.93
31109,10468,170,3,86.66,0.0,259.98
31110,10469,54,1,142.99,0.15,121.54
31111,10469,162,3,268.31,0.05,764.68
31112,10470,161,2,221.98,0.0,443.96
31113,10470,29,1,1281.9,0.05,1217.8
31114,10470,1,2,1395.38,0.1,2511.68
31115,10470,101,2,234.87,0.05,446.25
31116,10470,155,2,53.73,0.0,107.46
31117,10471,108,1,321.84,0.1,289.66
31118,10471,140,1,16.68,0.0,16.68
31119,10471,52,3,33.92,0.0,101.76
31120,10471,39,1,83.39,0.0,83.39
31121,10471,80,2,184.09,0.0,368.18
31122,10472,71,3,122.9,0.1,331.83
31123,10472,128,1,24.76,0.0,24.76
31124,10472,79,3,68.44,0.0,205.32
31125,10472,187,2,235.9,0.0,471.8
31126,10472,36,3,1337.77,0.0,4013.31
31127,10473,13,1,878.3,0.15,746.56
31128,10473,23,2,1380.56,0.05,2623.06
31129,10474,68,3,31.65,0.0,94.95
31130,10474,63,2,177.99,0.05,338.18
31131,10475,22,1,1343.23,0.0,1343.23
31132,10476,182,3,100.36,0.05,286.03
31133,10477,181,1,124.03,0.0,124.03
31134,10477,164,1,199.5,0.0,199.5
31135,10477,32,1,1278.56,0.05,1214.63
31136,10477,53,2,170.65,0.0,341.3
31137,10478,58,3,83.59,0.15,213.15
31138,10478,57,2,59.23,0.15,100.69
31139,10478,116,3,228.93,0.0,686.79
31140,10478,37,3,1283.35,0.05,3657.55
31141,10479,2,2,562.65,0.0,1125.3
31142,10479,53,1,170.65,0.0,170.65
31143,10479,22,1,1343.23,0.0,1343.23
31144,10480,40,2,1159.33,0.0,2318.66
31145,10480,13,1,878.3,0.05,834.38
31146,10480,11,1,75.29,0.0,75.29
31147,10480,5,3,896.97,0.0,2690.91
31148,10481,87,2,121.98,0.0,243.96
31149,10481,164,1,199.5,0.15,169.58
31150,10481,21,1,933.93,0.05,887.23
31151,10481,35,2,268.06,0.15,455.7
31152,10481,73,2,23.69,0.0,47.38
31153,10482,46,3,23.73,0.1,64.07
31154,10482,104,3,222.45,0.0,667.35
31155,10482,151,2,16.48,0.0,32.96
31156,10483,163,2,147.99,0.05,281.18
31157,10483,170,3,86.66,0.1,233.98
31158,10484,47,1,111.36,0.0,111.36
31159,10484,76,1,96.34,0.0,96.34
31160,10484,128,1,24.76,0.0,24.76
31161,10484,68,1,31.65,0.0,31.65
31162,10484,11,1,75.29,0.0,75.29
31163,10485,106,2,61.39,0.0,122.78
31164,10485,86,1,279.54,0.0,279.54
31165,10486,97,3,276.87,0.05,789.08
31166,10486,92,2,362.34,0.0,724.68
31167,10486,61,1,181.72,0.15,154.46
31168,10486,160,1,171.84,0.0,171.84
31169,10486,113,1,378.31,0.15,321.56
31170,10487,118,1,38.08,0.15,32.37
31171,10487,31,3,386.66,0.15,985.98
31172,10487,112,2,437.4,0.0,874.8
31173,10487,175,1,25.38,0.15,21.57
31174,10487,19,3,639.28,0.0,1917.84
